ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,PRIORS,SCHOOL,RULE,TSERVD,FOLLOW,TIME,FILE,sensitive,label,sens_1,sens_2
0,0,0,0,0,0,0,0,0,10,1,6,80,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,11,0,3,75,0,3,1,0,3,0
1,0,0,0,0,0,0,0,0,8,1,5,76,0,2,1,0,3,1
0,0,0,0,0,0,0,0,0,10,0,3,76,0,1,1,0,3,0
0,1,1,0,1,1,1,0,0,11,0,15,79,0,2,1,0,1,1
1,0,1,0,0,0,0,0,1,10,0,18,70,6,2,0,1,1,0
0,1,1,1,1,1,0,1,0,9,0,13,73,0,1,1,0,0,2
0,0,1,0,0,1,0,0,-9,8,11,31,73,6,3,1,1,1,1
0,0,1,1,1,1,1,0,1,12,0,63,71,0,3,1,0,0,2
0,1,0,0,1,1,1,0,1,8,0,31,79,4,2,1,1,3,1
0,1,1,1,1,1,1,0,-9,10,1,27,70,25,3,1,1,3,1
0,0,1,0,0,0,0,0,0,10,0,8,78,32,3,1,1,3,0
0,0,0,1,1,1,1,0,0,12,2,151,72,0,2,1,0,0,3
0,0,0,0,0,0,0,0,-9,10,0,1,78,0,3,1,0,0,2
0,0,1,0,0,0,0,0,27,3,0,0,70,7,3,1,1,2,3
0,0,1,0,1,0,0,1,-9,7,0,35,79,0,3,1,0,0,3
0,0,0,0,0,1,0,0,7,8,2,20,73,0,3,1,0,2,2
0,0,1,0,0,0,0,0,0,8,0,11,81,0,3,1,0,3,0
0,0,1,0,0,0,1,0,0,8,0,2,76,0,3,0,0,3,1
0,0,1,0,1,0,1,0,1,12,0,31,81,0,1,1,0,3,1
0,0,1,1,0,1,1,0,0,10,0,12,73,0,2,1,0,3,0
0,0,1,1,0,1,0,0,0,11,1,9,81,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,11,0,13,81,0,1,1,0,1,1
0,0,1,1,1,0,1,0,-9,10,20,70,70,0,3,1,0,0,2
0,0,1,0,0,1,0,0,0,10,0,15,76,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,11,0,6,80,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,9,0,10,71,35,3,1,1,3,0
1,1,1,0,0,0,0,0,0,12,0,4,80,0,2,0,0,2,3
1,1,0,1,0,0,0,0,7,10,2,42,73,0,1,1,0,2,2
0,1,1,0,1,1,0,0,2,9,0,32,80,3,2,1,1,3,0
0,0,0,0,0,0,0,0,2,10,0,4,74,3,3,1,1,3,0
0,1,1,0,1,1,1,0,0,13,0,10,73,0,3,1,0,1,1
0,0,1,1,0,0,0,0,1,12,0,3,72,0,3,1,0,2,3
0,0,1,0,0,0,0,0,2,10,6,37,70,8,2,1,1,1,0
0,0,1,0,0,0,0,0,0,10,0,7,71,24,1,1,1,1,0
0,0,1,0,0,0,0,0,0,10,1,5,72,0,3,1,0,0,3
0,0,1,0,0,0,0,0,0,12,0,3,71,0,3,1,0,0,2
0,0,1,0,0,0,0,0,0,11,2,26,77,0,2,1,0,3,1
0,0,1,0,0,0,1,0,10,12,0,2,74,0,2,1,0,2,2
0,0,1,0,0,0,0,0,0,6,0,2,77,12,3,1,1,0,2
0,0,1,0,0,0,0,0,0,9,0,2,81,51,3,1,1,1,0
0,0,1,0,0,0,0,0,0,11,0,2,81,0,3,0,0,1,1
0,0,1,0,1,1,1,0,3,9,10,39,81,0,1,1,0,2,2
0,1,1,0,1,0,0,1,-9,11,0,28,71,2,3,1,1,2,3
0,0,1,0,0,0,0,0,1,14,1,29,74,0,2,1,0,0,2
0,0,1,0,0,0,0,0,0,8,0,37,73,10,3,1,1,3,0
0,0,1,0,0,0,0,0,0,7,1,6,72,0,3,1,0,0,3
0,0,1,0,1,0,1,0,0,12,1,18,79,0,2,1,0,3,1
1,0,1,0,0,0,0,0,0,9,0,3,73,0,1,1,0,2,2
0,0,1,0,1,1,1,0,0,8,0,48,80,8,2,1,1,3,1
0,0,1,1,0,1,0,0,1,11,0,25,72,59,2,1,1,1,1
0,0,1,1,1,1,1,0,3,11,0,20,71,0,1,1,0,0,3
0,0,1,0,0,1,1,0,0,12,1,16,72,0,2,1,0,1,0
0,1,1,0,1,1,0,1,0,5,0,11,78,0,3,1,0,0,3
0,0,1,0,0,1,0,0,0,10,0,7,77,0,3,1,0,3,1
0,1,1,0,0,0,0,0,0,5,0,6,78,0,2,1,0,2,3
0,0,1,0,0,1,0,0,0,12,2,20,73,10,1,1,1,3,0
0,0,1,0,0,0,0,0,0,12,0,2,81,0,3,1,0,2,3
0,0,1,1,0,0,0,0,0,9,0,7,75,32,2,1,1,3,0
0,1,0,1,0,0,0,0,8,2,0,15,81,0,2,1,0,0,3
0,0,1,0,0,0,0,0,2,11,0,2,78,0,3,1,0,0,2
0,0,1,1,1,1,0,1,0,5,0,85,71,0,3,1,0,0,3
0,0,0,0,0,0,0,0,0,12,0,6,80,0,1,1,0,3,1
0,0,1,1,1,1,0,0,0,11,0,15,70,0,2,1,0,3,1
0,1,1,0,0,0,0,0,0,11,0,9,75,0,2,1,0,1,1
0,0,0,0,0,0,0,0,0,10,0,6,80,0,3,1,0,3,0
0,0,1,1,0,0,0,0,1,10,0,2,75,17,3,1,1,1,0
0,0,1,1,0,0,0,0,0,4,0,2,74,0,3,1,0,0,3
0,0,1,0,0,1,0,0,1,8,0,3,78,0,3,1,0,0,3
0,0,0,0,0,0,0,0,0,10,1,5,76,10,1,1,1,1,0
0,1,1,0,0,1,0,0,0,13,0,13,78,0,2,1,0,1,1
0,0,1,0,1,0,1,0,0,10,4,21,78,0,3,1,0,1,0
0,1,1,1,0,0,0,0,8,5,0,4,80,27,2,1,1,0,3
0,0,1,1,0,0,0,0,0,3,0,0,74,0,3,1,0,2,3
1,0,1,0,0,0,0,0,0,11,0,4,74,12,1,1,1,2,3
0,0,0,0,0,0,1,0,0,10,0,16,71,0,3,1,0,3,0
0,0,1,0,1,1,0,0,2,10,1,21,78,0,2,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,9,74,0,3,1,0,1,1
0,0,0,0,0,0,0,0,4,9,5,6,79,23,3,1,1,3,0
0,0,1,0,0,1,0,0,6,12,0,12,79,1,3,1,1,3,1
0,1,1,1,1,0,1,0,0,9,0,8,79,0,2,1,0,0,3
0,0,0,0,0,0,0,0,1,6,3,19,72,25,3,1,1,1,1
0,0,1,0,1,0,1,0,7,7,3,24,76,0,1,1,0,2,2
1,0,0,0,0,0,0,0,0,7,1,4,76,25,2,1,1,3,1
0,1,1,0,0,0,0,0,4,8,0,8,76,0,2,1,0,3,0
0,0,1,0,0,0,0,0,0,10,0,11,77,0,3,1,0,3,0
0,0,1,0,0,0,0,0,0,9,0,2,74,0,3,0,0,3,0
0,0,0,0,0,0,0,0,0,10,2,6,81,0,1,1,0,3,1
0,0,1,0,0,1,0,0,1,10,0,14,70,2,3,1,1,2,2
0,0,0,0,0,1,0,0,1,11,0,3,81,0,3,1,0,2,2
0,0,0,0,0,0,0,0,0,8,0,2,73,0,3,1,0,0,2
0,0,1,0,0,0,0,0,5,7,0,0,73,0,3,1,0,2,3
1,0,1,1,0,0,0,0,5,8,1,14,72,4,2,1,1,0,2
0,0,1,0,0,1,0,0,1,8,0,2,80,0,3,1,0,0,3
0,0,0,0,1,0,0,0,0,8,8,38,70,2,3,1,1,3,0
0,0,0,0,1,1,0,0,0,13,2,10,72,0,3,1,0,3,1
0,0,1,0,1,0,1,0,0,8,3,15,81,0,2,1,0,3,0
0,1,0,0,0,0,0,0,1,0,0,5,81,0,3,1,0,1,1
0,0,0,0,0,0,0,0,5,9,6,13,70,2,3,1,1,1,0
0,0,1,0,0,0,0,0,0,8,2,21,71,11,3,1,1,3,0
1,0,0,1,0,0,0,0,0,8,0,6,70,11,1,1,1,0,3
0,0,1,0,1,0,1,0,0,7,1,29,72,0,3,1,0,3,0
0,0,0,0,0,0,0,0,0,6,0,4,80,19,3,1,1,3,0
0,0,1,0,1,0,0,0,0,9,0,47,79,0,2,1,0,0,2
0,0,1,1,1,1,1,0,0,10,0,15,74,0,2,0,0,2,2
0,0,1,0,1,0,1,0,0,7,0,23,80,0,1,1,0,3,0
0,0,1,0,1,1,1,0,0,9,1,36,74,0,2,1,0,1,1
0,1,0,0,0,0,0,0,4,10,11,86,73,0,2,1,0,1,1
1,0,1,1,0,0,0,0,2,0,0,3,72,0,3,1,0,1,1
0,0,1,1,0,1,0,0,0,12,1,7,78,0,3,1,0,2,2
1,0,1,0,0,1,0,0,1,11,1,8,75,0,1,1,0,0,3
0,0,1,1,1,1,1,0,2,13,3,61,77,0,3,1,0,2,3
1,0,1,1,0,0,0,0,0,9,0,4,70,74,2,1,0,2,3
0,1,0,1,0,0,0,0,2,10,2,15,81,52,2,1,1,2,2
0,0,1,0,0,0,0,0,2,10,0,3,80,40,3,1,1,3,1
0,0,1,1,0,1,0,0,0,14,0,13,71,0,1,1,0,3,1
0,0,1,0,0,1,0,0,0,11,1,13,79,0,2,0,0,0,2
1,0,1,0,0,1,0,0,5,8,0,31,76,1,2,1,1,0,2
0,0,0,0,1,0,1,0,2,15,10,21,76,0,1,1,0,1,1
0,1,1,0,1,1,1,0,2,7,0,16,76,0,2,1,0,0,2
0,0,1,0,1,1,0,0,0,12,0,14,75,0,2,1,0,3,1
0,0,0,1,1,1,0,1,0,10,1,56,81,0,3,1,0,2,3
0,0,1,0,0,1,0,1,3,8,5,101,70,15,1,1,1,2,2
0,0,1,0,0,1,0,0,0,11,0,6,76,0,3,1,0,1,1
0,1,1,1,0,1,0,0,-9,7,2,15,74,0,3,1,0,2,2
0,0,1,0,0,1,0,0,0,8,0,2,78,0,3,1,0,0,2
0,0,0,0,0,0,0,0,6,6,3,6,79,2,3,1,1,3,1
0,0,1,1,0,0,0,0,1,7,1,17,71,0,3,1,0,3,0
0,0,1,1,0,1,0,0,2,9,2,23,72,11,2,1,1,3,1
0,0,1,0,1,1,0,1,0,9,5,66,73,34,3,0,1,1,1
0,0,0,0,1,0,1,0,0,7,1,13,71,21,3,1,1,1,0
0,0,1,0,1,0,1,0,0,10,1,22,77,80,3,1,0,1,0
0,0,1,0,0,0,0,0,1,9,0,0,74,0,3,1,0,2,3
0,0,0,0,0,0,0,0,0,8,0,6,73,0,2,0,0,3,1
0,0,1,0,0,0,1,0,0,11,2,15,79,26,3,1,1,1,0
0,0,1,0,0,0,1,0,0,10,0,9,80,0,1,1,0,3,1
0,0,1,0,1,0,0,1,2,2,0,19,80,0,2,1,0,0,3
1,1,1,0,0,0,0,0,1,3,0,7,78,0,2,1,0,0,3
0,0,0,0,0,0,0,0,0,11,1,9,77,0,3,1,0,3,1
0,1,1,0,1,0,1,0,0,9,1,19,79,0,1,1,0,3,0
0,0,1,0,0,0,0,0,0,12,0,1,81,0,3,1,0,2,2
0,0,1,0,1,0,1,0,0,8,0,15,74,18,2,1,1,3,1
0,1,0,1,0,1,0,0,2,12,0,13,73,0,2,1,0,0,3
0,0,1,1,0,1,0,0,3,12,0,7,73,4,3,1,1,1,1
0,0,0,0,0,0,0,0,0,11,0,4,72,15,1,0,1,1,1
0,0,1,1,0,1,0,0,0,10,0,5,76,0,3,1,0,2,2
0,0,1,1,0,0,0,0,5,10,0,1,81,0,3,1,0,0,3
0,0,0,1,1,0,0,1,5,11,2,58,77,0,3,1,0,0,3
0,1,1,0,0,0,0,0,0,8,0,2,70,0,2,1,0,3,0
0,0,1,1,0,0,0,0,0,10,0,1,81,81,3,1,0,3,1
0,0,1,1,1,1,0,0,0,11,1,19,75,0,2,1,0,0,2
0,1,1,0,1,0,1,0,0,10,0,12,73,0,1,1,0,2,2
0,0,0,0,0,0,0,0,2,0,0,3,72,25,3,1,1,2,3
0,0,0,0,0,0,0,0,1,9,0,5,72,25,3,1,1,3,1
0,0,1,1,0,1,0,0,0,11,0,15,73,53,2,1,1,0,2
0,1,0,1,0,1,0,0,-9,7,1,12,77,24,3,1,1,2,2
0,0,1,0,0,0,0,0,1,12,0,5,74,0,2,1,0,3,1
0,0,0,1,0,1,0,0,0,10,0,6,74,0,1,1,0,2,2
0,0,1,0,1,1,1,0,0,11,0,13,80,28,2,1,1,1,0
1,0,1,0,0,1,0,0,5,12,0,15,75,9,2,1,1,2,3
0,0,1,0,0,0,0,0,0,10,0,1,70,53,3,1,1,2,2
0,1,0,0,0,0,1,0,0,9,4,17,76,0,3,1,0,1,0
0,0,0,0,0,0,0,0,-9,11,4,12,81,15,3,1,1,1,0
0,0,0,1,1,0,1,0,2,6,32,115,74,0,3,1,0,2,2
0,1,0,0,0,0,1,0,1,8,2,20,79,58,1,1,1,3,1
0,0,1,0,0,0,0,0,0,9,1,12,79,0,2,1,0,1,0
0,0,0,0,0,0,0,0,1,8,1,6,76,5,2,1,1,3,0
1,0,0,1,1,1,0,1,-9,11,2,37,76,0,3,1,0,0,2
0,0,1,0,0,0,0,0,-9,8,1,27,79,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,9,0,2,71,0,3,1,0,0,2
1,0,0,1,0,0,0,0,1,5,0,5,72,69,1,1,1,0,2
0,0,1,1,1,1,0,1,8,8,4,74,76,0,3,1,0,0,2
0,0,1,1,0,0,0,0,2,8,0,2,77,0,3,1,0,0,2
0,0,1,0,0,0,0,0,0,11,0,12,76,0,2,1,0,3,0
0,0,1,0,1,1,1,0,1,9,5,71,76,9,3,1,1,1,0
0,0,1,1,0,0,0,0,1,10,0,2,77,0,3,1,0,1,1
0,0,0,0,0,0,0,0,0,10,0,4,73,0,2,1,0,2,2
0,0,0,0,0,1,0,0,3,8,1,4,78,53,3,1,1,2,3
0,0,1,1,1,0,0,1,0,6,2,62,72,0,3,1,0,2,3
1,0,1,1,0,1,0,0,0,12,0,14,70,4,1,1,1,3,1
0,1,0,0,0,0,0,0,0,12,0,5,76,0,2,1,0,3,0
0,0,0,0,0,0,0,0,0,9,0,7,78,0,3,1,0,1,0
0,0,1,0,1,0,1,0,0,10,1,30,71,0,2,1,0,1,1
0,0,1,0,1,1,0,1,1,9,5,34,78,0,3,1,0,1,0
0,0,1,1,0,1,0,0,3,1,0,149,73,0,3,1,0,2,3
1,0,1,0,0,0,0,0,0,10,0,8,73,0,1,1,0,1,1
0,0,1,1,0,1,0,0,0,10,0,11,70,0,3,1,0,3,1
0,0,1,0,1,0,1,0,-9,7,13,45,70,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,8,1,12,74,0,3,1,0,3,0
0,0,0,0,0,0,0,0,0,8,0,3,73,16,2,1,1,1,0
0,0,1,0,1,0,1,0,0,12,2,29,72,10,2,0,1,1,1
0,0,1,1,0,1,0,0,0,8,7,55,80,6,3,1,1,1,1
0,0,1,0,1,0,1,0,0,11,1,16,72,20,3,1,1,1,1
0,1,1,0,0,1,0,0,0,12,0,9,74,40,3,1,1,2,2
0,0,1,0,0,0,0,0,0,10,0,2,70,0,1,1,0,3,0
0,0,0,0,0,0,0,0,2,9,1,6,77,3,2,1,1,1,0
0,0,0,0,0,0,0,0,0,7,0,13,79,22,3,1,1,1,0
0,0,1,1,1,1,1,0,5,6,2,85,80,4,3,1,1,2,3
0,0,1,1,0,0,0,0,2,9,0,0,81,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,9,0,2,79,0,3,1,0,1,1
1,0,0,0,0,0,0,0,10,8,0,7,70,10,2,1,1,2,3
1,0,1,0,1,0,1,0,0,9,0,24,71,6,1,1,1,1,1
0,0,0,0,0,0,0,0,4,0,0,7,76,0,3,1,0,2,3
0,0,1,0,0,0,0,0,-9,8,0,2,78,0,3,1,0,3,1
0,0,1,0,1,1,0,0,1,13,1,16,77,0,3,1,0,1,1
0,0,1,1,1,1,1,0,3,12,3,38,72,0,2,1,0,0,2
0,0,1,1,0,1,0,0,0,12,1,27,73,0,3,1,0,0,0
0,0,1,0,0,0,0,0,1,7,0,2,78,19,3,1,1,2,2
0,0,1,1,1,1,1,0,-9,9,6,50,80,42,3,1,1,3,1
0,0,1,0,0,1,0,0,3,3,3,44,77,49,2,1,1,0,3
1,0,0,0,0,1,0,0,0,9,0,7,76,0,3,1,0,1,1
1,0,0,0,0,0,0,0,26,3,0,6,71,0,1,1,0,0,3
0,0,0,1,1,1,1,0,2,12,47,131,75,0,3,1,0,0,2
0,0,1,0,0,1,0,0,1,8,1,5,73,0,3,1,0,2,2
0,1,0,1,0,0,0,0,0,10,1,16,74,0,2,1,0,3,1
0,0,1,0,1,0,0,0,0,12,1,30,78,0,2,1,0,1,1
0,0,1,0,1,1,1,0,2,9,0,14,70,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,8,0,9,71,69,3,1,1,1,1
0,0,1,1,0,0,0,0,1,8,0,1,80,0,3,1,0,2,3
0,1,1,0,0,1,0,0,0,10,0,11,72,0,2,1,0,3,1
0,0,0,1,1,1,0,1,9,7,0,97,78,0,3,1,0,2,3
0,0,1,0,0,1,0,0,10,6,0,58,74,0,2,1,0,0,3
0,0,1,1,0,0,0,0,0,10,0,2,71,0,3,1,0,0,3
0,0,1,1,0,1,0,0,0,9,2,63,77,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,9,0,6,81,12,3,1,1,1,0
0,0,1,0,0,0,0,0,1,10,1,6,74,0,1,1,0,1,1
0,0,0,0,0,0,0,0,10,11,4,5,77,4,3,1,1,1,1
0,1,0,0,0,1,0,0,3,8,4,19,81,0,2,1,0,2,2
0,0,0,1,0,0,0,0,2,12,6,49,77,0,2,1,0,3,1
0,0,0,0,0,1,0,0,0,12,0,3,71,0,3,1,0,0,2
0,0,1,0,1,0,1,0,2,9,3,50,70,0,3,1,0,3,1
0,1,0,0,0,0,0,0,4,9,9,39,73,8,1,1,1,1,1
0,0,0,1,1,0,0,0,0,11,2,39,80,0,3,1,0,0,2
0,0,1,0,0,0,0,0,0,11,1,7,76,3,2,1,1,1,0
0,0,1,0,1,1,1,0,2,9,3,34,79,74,2,1,1,3,1
0,0,0,0,0,0,0,0,0,10,0,8,74,14,3,1,1,3,0
0,0,0,0,0,0,0,0,0,10,3,12,71,0,1,1,0,3,1
0,0,1,0,1,1,1,0,1,11,0,22,75,0,2,1,0,1,1
0,0,1,0,1,1,1,0,0,12,2,23,77,0,2,1,0,3,1
1,1,1,0,0,0,0,0,3,10,1,12,79,66,1,1,1,1,1
1,0,0,1,0,0,0,0,2,7,3,10,71,11,2,1,1,1,1
0,0,1,0,1,1,1,0,0,9,7,30,72,13,3,1,1,3,0
0,0,0,0,1,1,1,0,3,12,2,32,71,0,3,1,0,0,2
0,0,1,0,0,0,1,0,0,8,1,8,81,0,3,1,0,3,0
0,0,0,0,0,0,0,0,0,11,0,3,77,41,2,1,1,1,1
0,0,0,0,0,0,0,0,0,10,0,3,73,25,1,1,1,3,0
0,0,1,1,1,1,1,0,16,12,3,120,71,0,3,1,0,0,3
0,1,0,0,0,0,0,0,4,7,0,6,80,0,2,1,0,0,3
0,0,1,0,0,0,0,0,0,8,0,5,79,25,3,1,1,1,1
0,0,1,0,0,0,0,0,8,8,0,1,73,0,3,1,0,2,3
0,0,1,1,0,1,0,0,0,8,0,18,74,10,2,1,1,0,2
0,0,1,0,0,0,0,0,0,9,0,6,75,39,3,1,1,1,0
0,0,1,1,1,1,0,1,0,12,0,16,76,15,1,1,1,0,2
0,1,1,0,0,1,0,0,1,8,1,15,76,3,2,1,1,3,1
0,0,1,0,0,1,0,0,0,12,0,3,78,0,3,1,0,0,3
0,0,1,1,1,1,0,1,0,10,2,75,72,16,3,1,1,1,1
0,0,1,0,0,0,0,0,3,10,0,8,76,13,3,1,1,1,1
0,1,1,1,1,1,1,0,0,11,2,34,73,0,2,1,0,1,1
0,0,1,0,0,0,0,0,0,11,0,2,81,0,3,1,0,1,1
0,0,1,0,1,1,1,0,0,9,0,13,79,20,3,1,1,3,1
0,0,0,0,0,0,0,1,0,9,6,20,73,13,3,1,1,1,0
0,0,1,0,0,0,0,0,1,3,0,3,81,0,3,1,0,0,3
0,1,1,0,0,0,0,0,0,10,1,7,73,0,1,1,0,3,0
0,1,0,1,0,1,0,0,0,12,0,5,80,0,2,1,0,0,3
0,0,1,1,1,0,1,0,0,12,1,19,75,0,3,1,0,1,1
0,1,0,0,0,0,0,0,0,10,0,3,81,0,2,1,0,3,0
0,0,1,0,1,0,0,0,0,17,0,19,74,0,1,1,0,2,3
0,0,1,0,1,1,1,0,0,10,1,15,71,0,3,1,0,3,1
1,0,1,1,0,0,0,0,0,1,0,7,72,0,2,1,0,2,3
1,0,1,1,0,1,0,0,3,5,0,4,71,0,2,1,0,0,2
0,0,0,0,0,0,0,0,0,8,3,20,73,0,3,1,0,3,0
1,0,1,1,0,1,0,0,1,8,0,8,70,0,1,1,0,3,1
1,1,0,0,0,0,0,0,0,12,1,6,76,0,2,1,0,3,1
0,0,1,0,1,1,1,0,4,11,0,34,81,0,2,1,0,1,1
0,0,1,0,0,1,1,0,0,12,0,7,78,0,1,1,0,2,2
0,0,1,0,0,0,0,0,0,8,0,4,72,0,2,1,0,3,0
0,0,0,0,1,1,1,0,8,10,2,24,79,0,2,1,0,0,2
0,0,1,0,1,0,0,0,0,8,0,13,80,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,8,0,4,79,0,3,1,0,2,2
1,0,1,1,0,0,0,0,0,12,0,6,74,0,1,1,0,2,2
0,0,0,1,0,1,0,0,11,6,0,8,78,13,3,1,1,2,3
0,0,1,1,1,1,0,0,0,9,1,23,70,0,2,1,0,3,1
0,1,1,0,0,0,0,0,1,10,0,3,71,0,2,1,0,1,1
1,0,0,0,0,0,0,0,1,12,0,4,78,32,1,1,1,1,1
0,0,1,1,0,0,0,0,4,7,0,7,81,0,2,1,0,0,3
1,0,0,0,0,0,0,0,0,12,0,4,81,0,2,1,0,0,2
0,0,1,0,0,1,0,0,0,10,2,48,73,7,1,1,1,1,1
0,0,1,0,0,0,0,0,1,12,0,2,75,0,3,1,0,1,1
0,0,1,1,1,1,0,1,-9,8,2,20,70,0,3,1,0,0,2
0,0,1,1,0,1,0,0,0,11,1,29,80,74,2,1,1,0,2
0,0,1,1,1,1,0,1,1,7,0,37,78,0,3,0,0,0,2
0,0,1,1,1,0,1,0,5,8,3,63,70,34,3,1,1,0,2
0,0,1,0,0,1,0,0,0,9,0,4,79,0,3,1,0,2,3
1,0,0,0,0,1,0,0,5,8,1,7,73,0,2,1,0,0,3
0,0,1,1,0,0,0,0,2,9,0,2,70,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,21,71,4,2,1,1,1,0
0,1,1,0,1,1,1,0,0,10,0,20,79,0,2,1,0,3,1
0,0,1,0,1,1,1,0,1,10,3,55,80,8,3,1,1,1,0
0,0,1,0,1,1,0,0,1,8,0,25,71,0,1,0,0,1,1
0,1,0,0,0,0,0,0,0,8,1,5,81,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,10,0,2,79,0,3,1,0,1,1
0,1,1,1,1,1,1,0,1,12,5,50,76,13,2,1,1,1,1
1,1,1,1,0,0,0,0,0,7,0,4,78,19,1,1,1,3,0
0,0,1,0,0,0,0,0,0,11,0,6,70,1,2,1,1,3,1
0,0,1,1,0,0,0,0,0,13,0,3,76,0,2,1,0,3,1
1,1,0,0,0,0,0,0,9,9,1,5,77,7,1,1,1,2,2
0,0,1,0,1,1,1,0,0,8,4,38,72,12,2,1,1,3,1
0,0,0,0,0,0,0,0,0,11,0,16,71,0,3,1,0,1,0
0,1,1,0,0,1,0,0,0,10,1,10,71,52,2,0,1,3,1
0,0,1,0,1,0,1,0,0,9,1,33,71,0,3,1,0,3,0
0,0,1,0,0,0,0,0,0,10,0,2,73,0,3,0,0,1,0
0,0,0,0,0,0,0,0,0,11,0,3,79,12,1,1,1,1,0
0,0,1,0,0,0,0,0,0,9,0,2,80,65,3,1,1,1,0
0,1,0,0,0,0,0,0,1,12,2,21,79,56,2,1,1,1,1
0,0,1,1,0,1,0,0,1,7,0,6,72,0,3,1,0,0,3
0,0,0,0,0,1,0,0,0,12,2,6,73,31,3,1,1,1,0
0,0,0,0,0,0,0,0,0,10,0,4,72,0,3,1,0,0,3
1,1,0,0,0,1,0,0,2,12,0,10,71,0,2,1,0,2,3
1,0,0,1,0,0,0,0,1,8,1,7,72,0,1,1,0,0,3
0,0,0,1,0,0,0,0,6,12,0,128,75,0,3,1,0,2,2
0,0,0,0,0,0,0,0,0,9,0,30,78,0,2,1,0,3,1
1,0,1,0,0,0,0,0,0,12,8,18,71,21,2,1,1,3,1
0,0,0,0,0,0,0,0,-9,11,6,19,70,0,3,1,0,1,1
0,0,1,0,0,1,0,0,0,8,0,10,78,0,1,1,0,3,0
0,0,1,1,1,1,1,0,1,0,1,37,80,16,3,1,1,3,0
0,1,1,0,0,0,0,0,0,12,1,17,79,11,3,1,1,3,0
0,0,0,0,0,0,0,0,0,12,0,4,79,0,2,1,0,3,0
0,0,1,0,0,0,0,0,0,8,0,3,79,15,3,1,1,3,1
1,0,1,0,0,1,0,0,0,10,5,10,80,0,2,1,0,3,1
0,0,0,1,0,1,0,0,2,8,2,54,80,0,3,1,0,1,1
0,0,0,0,0,0,0,0,0,9,0,5,78,0,3,1,0,3,1
1,1,1,1,0,0,0,0,0,15,0,5,76,0,1,1,0,3,1
0,0,1,0,0,0,0,0,0,10,0,12,72,2,3,1,1,2,3
0,0,1,1,1,1,1,0,0,8,0,11,74,0,2,1,0,3,1
0,0,1,0,0,1,0,0,1,9,1,5,72,0,3,1,0,3,1
0,1,0,1,0,1,0,0,6,12,0,6,80,15,2,1,1,2,3
0,0,1,0,0,0,0,0,3,7,0,0,72,0,3,1,0,2,2
0,0,1,0,0,1,0,0,0,10,1,6,81,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,17,0,2,72,50,3,1,1,2,2
0,1,1,0,0,1,0,0,0,9,4,23,71,30,1,1,1,1,1
0,1,0,0,0,0,0,0,-9,0,2,8,81,8,3,1,1,0,2
0,0,0,1,0,0,1,0,1,10,8,38,79,0,3,1,0,3,1
0,1,0,0,0,1,0,0,1,10,0,12,77,7,2,1,1,1,1
0,0,0,0,0,0,0,0,0,9,0,7,70,8,2,1,1,3,0
0,0,1,0,0,0,0,0,0,11,0,17,76,4,3,1,1,3,0
0,0,1,1,1,1,1,0,1,12,1,29,70,8,3,1,1,3,1
0,0,1,0,1,1,1,0,0,10,2,27,74,49,1,0,1,1,1
0,0,1,1,1,1,1,0,1,10,3,55,79,0,3,1,0,0,2
1,0,0,0,0,0,0,0,7,6,0,5,77,0,2,1,0,2,3
0,0,1,1,0,1,0,0,2,9,0,2,72,64,3,1,1,2,3
0,0,1,0,1,1,1,0,-9,10,3,46,71,0,3,1,0,3,1
1,0,1,0,1,0,0,1,0,10,0,7,73,0,2,0,0,2,3
0,0,1,0,0,0,0,0,0,12,2,8,70,0,1,1,0,0,2
0,0,1,0,0,0,0,0,0,9,0,9,75,0,3,1,0,1,0
0,0,1,1,0,1,0,0,0,10,1,24,71,3,2,0,1,3,0
0,0,1,1,0,1,0,0,1,8,0,12,74,0,2,1,0,0,2
0,0,0,0,0,0,0,0,9,8,0,3,80,0,3,1,0,2,3
0,0,1,1,0,1,0,0,1,13,0,12,80,39,3,1,1,3,1
0,0,1,0,0,0,0,0,0,12,0,7,77,0,1,1,0,3,1
1,0,0,0,0,1,0,0,4,8,0,4,76,45,2,1,1,2,2
0,0,0,0,0,0,0,0,1,15,0,6,70,0,2,1,0,3,1
0,0,1,1,0,1,0,0,6,12,12,83,73,0,1,1,0,2,3
0,0,1,0,0,0,0,0,6,9,0,2,70,54,3,1,1,0,2
0,0,1,0,1,0,1,0,0,9,2,24,72,14,3,1,1,3,0
0,0,0,0,0,0,0,0,0,9,0,15,77,6,3,1,1,3,0
